block_number,timestamp,datetime_utc,vault_owner,vault,module,poolKey_currency0,poolKey_currency1,poolKey_symbol0,poolKey_symbol1,fee_uint24,fee_rate,tick_spacing,hooks,vault_underlying0_raw,vault_underlying1_raw,vault_underlying0,vault_underlying1,underlying_mapping_mode,amt_eth,amt_ixs,eth_usd,spot_ixs_per_eth,spot_eth_per_ixs,ixs_usd,value_eth_usd,value_ixs_usd,value_total_usd,ixs_symbol,eth_symbol,hold_value_usd,full_range_lp_amt_ixs,full_range_lp_amt_eth,full_range_lp_value_usd,vault_value_index,hold_value_index,full_range_lp_value_index
24315726,1769391035,2026-01-26 01:30:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4827586572242438474112064,79225080474234724192,4827586.572242438474112064,79.225080474234724192,u0_ixs_u1_eth,79.22508047423473,4827586.572242439,2871.5083178915334,34400.42963836493,2.9069404379902114e-05,0.0834730364730415,227495.47756739112,402973.3100215584,630468.7875889495,IXS,ETH,359520.8779596496,2136667.8461201917,62.111661644402325,356708.3060999316,1.082014574453879,0.6170120352197647,0.6241033917546946
24316326,1769398271,2026-01-26 03:31:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4825879270871046176880696,79274905474234724192,4825879.270871046176880696,79.274905474234724192,u0_ixs_u1_eth,79.27490547423473,4825879.270871046,2850.511253317836,34373.044405927336,2.9092564167157644e-05,0.08292868154635409,225974.01016001377,400203.80523521645,626177.8153952302,IXS,ETH,357016.4074274062,2135817.205648028,62.136399104634584,354241.00977681833,1.0746503804706429,0.6127138468391141,0.6197865648757391
24316926,1769405483,2026-01-26 05:31:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4824173292689113748891521,79324730474234724190,4824173.292689113748891521,79.32473047423472419,u0_ixs_u1_eth,79.32473047423473,4824173.292689114,2864.0819877406643,34350.34324182371,2.911179061472774e-05,0.08337855513051945,227192.53173363864,402232.5988436588,629425.1305772974,IXS,ETH,358819.8751832553,2135111.8048644955,62.15692780224863,356045.07466343447,1.0802234436008242,0.6158089697616126,0.6229429898746212
24317526,1769412683,2026-01-26 07:31:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4824173292689113748891521,79324730474234724190,4824173.292689113748891521,79.32473047423472419,u0_ixs_u1_eth,79.32473047423473,4824173.292689114,2887.6644849767713,34350.34324182371,2.911179061472774e-05,0.0840650838522294,229063.20697080222,405544.53236759594,634607.7393383981,IXS,ETH,361774.35370411794,2135111.8048644955,62.15692780224863,358976.7058196373,1.0891178699762332,0.6208794647368032,0.62807222549003
24318126,1769419907,2026-01-26 09:31:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4828740156088079044048396,79192371526290849653,4828740.156088079044048396,79.192371526290849653,u0_ixs_u1_eth,79.19237152629086,4828740.156088079,2886.880317837545,34418.68197120261,2.9053988785412493e-05,0.08387538837928009,228618.89868212747,405012.4559745132,633631.3546566407,IXS,ETH,361361.6219393051,2137234.612311548,62.095190457895136,358522.7663305424,1.0874421923269475,0.6201711318364936,0.6272780046380038
24318726,1769427131,2026-01-26 11:32:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4847267459142246586254980,78658502344830498908,4847267.45914224658625498,78.658502344830498908,u0_ixs_u1_eth,78.6585023448305,4847267.459142246,2887.9977926842585,34715.52738442403,2.8805554037144616e-05,0.08319037647632077,227165.58114772005,403246.00480746233,630411.5859551823,IXS,ETH,360149.2891151954,2146431.162106981,61.82913882708375,357124.8329123729,1.0819164046433551,0.6180905184729171,0.6248321547017749
24319326,1769434367,2026-01-26 13:32:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4844206668365492886776561,78747488832167413783,4844206.668365492886776561,78.747488832167413783,u0_ixs_u1_eth,78.74748883216742,4844206.6683654925,2905.2094576362697,34666.09147128453,2.8846632474513156e-05,0.08380550948591316,228777.94932031928,405971.20789742813,634749.1572177474,IXS,ETH,362520.5981862873,2144902.3276687106,61.87320913998709,359509.26473559474,1.0893605722472361,0.6221601743003978,0.629004000332596
24319926,1769441639,2026-01-26 15:33:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4865024249849121369397701,78151950631298834720,4865024.249849121369397701,78.15195063129883472,u0_ixs_u1_eth,78.15195063129883,4865024.249849121,2913.18080549975,35000.98791494327,2.8570622133013037e-05,0.0832313879990799,227670.76249146386,404922.7209641249,632593.4834555887,IXS,ETH,361999.88337099913,2155237.9842659063,61.5764900551779,358766.89779758104,1.0856609911191308,0.6212665201967101,0.627705141528307
24320526,1769448863,2026-01-26 17:34:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4987462394177439129622005,74764483633033588712,4987462.394177439129622005,74.764483633033588712,u0_ixs_u1_eth,74.76448363303359,4987462.394177439,2887.02281270088,37002.40425446417,2.70252709289655e-05,0.0780225736913453,215846.76982836952,389134.6521825227,604981.4220108923,IXS,ETH,350341.0302071999,2216001.5150420624,59.88804132300975,345796.2830150043,1.0382729942792992,0.6012575216658056,0.6050115161191978
24321126,1769456147,2026-01-26 19:35:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,5043554332364877728193592,73277201226790414861,5043554.332364877728193592,73.277201226790414861,u0_ixs_u1_eth,73.27720122679041,5043554.332364878,2924.3206183553516,37951.7055599483,2.634927693619476e-05,0.07705373382326945,214286.03040287725,388624.69304924074,602910.723452118,IXS,ETH,351141.46958950965,2244247.3973068018,59.134296184971234,345855.28317128716,1.0347192481399183,0.6026312408644008,0.6051147438742585
24321726,1769463371,2026-01-26 21:36:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4967557382356785028338174,75302169022215856933,4967557.382356785028338174,75.302169022215856933,u0_ixs_u1_eth,75.30216902221586,4967557.382356785,2909.823285495764,37374.97342586641,2.6755871866598348e-05,0.0778548589811689,219116.00486918152,386748.479484252,605864.4843534335,IXS,ETH,351630.47407577507,2227129.7921162285,59.58879934814563,346785.7517959379,1.0397885115318424,0.6034704734981621,0.6067427088378866
24322326,1769470595,2026-01-26 23:36:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4935648348120329697015499,76169069677516491979,4935648.348120329697015499,76.169069677516491979,u0_ixs_u1_eth,76.16906967751649,4935648.34812033,2940.3906149925033,37133.109075209206,2.6930144685019646e-05,0.07918514469222201,223966.81763247956,390830.02859583485,614796.8462283144,IXS,ETH,356290.07008307835,2219911.8927498464,59.78254845974918,351568.0888627621,1.0551182882363772,0.6114673020330844,0.6151099734428298
24322926,1769477831,2026-01-27 01:37:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4935648348120329697015499,76169069677516491979,4935648.348120329697015499,76.169069677516491979,u0_ixs_u1_eth,76.16906967751649,4935648.34812033,2930.9774078352166,37133.109075209206,2.6930144685019646e-05,0.07893164566152622,223249.82240062728,389578.8465237311,612828.6689243583,IXS,ETH,355149.4623622281,2219911.8927498464,59.78254845974918,350442.59783667774,1.0517404897316582,0.6095097837514669,0.6131407937103793
24323526,1769485055,2026-01-27 03:37:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4948422012085601527822384,75826723421372884302,4948422.012085601527822384,75.826723421372884302,u0_ixs_u1_eth,75.82672342137289,4948422.012085602,2940.126275681258,37229.08674546722,2.6860717987441735e-05,0.07897390273854164,222940.14192999387,390796.1986917068,613736.3406217007,IXS,ETH,355873.3347929185,2222778.936200574,59.70543815370936,351083.0550335664,1.0532982417166528,0.6107520982569125,0.6142613493633221
24324126,1769492303,2026-01-27 05:38:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4940230203701746883347564,76048358056589773212,4940230.203701746883347564,76.048358056589773212,u0_ixs_u1_eth,76.04835805658978,4940230.203701747,2935.658924952259,37167.21539490827,2.6905432364916826e-05,0.07898517265176744,223252.04105679278,390204.9355788587,613456.9766356515,IXS,ETH,355579.9994055916,2220931.140117009,59.7551125775558,350841.25909965736,1.0528187954531212,0.6102486741849539,0.6138382987645988
24324726,1769499515,2026-01-27 07:38:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4929789979032990566529441,76330545675945543708,4929789.979032990566529441,76.330545675945543708,u0_ixs_u1_eth,76.33054567594554,4929789.9790329905,2932.8982215315746,37088.55037929644,2.6962498932237048e-05,0.07907826516640501,223869.7216615153,389839.239176657,613708.9608381724,IXS,ETH,355561.0488686132,2218579.5767454994,59.818449469083454,350882.84812530247,1.0532512523566617,0.610216151151922,0.6139110636863039
24325326,1769506751,2026-01-27 09:39:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,5105738308773447471601853,71701452853442662288,5105738.308773447471601853,71.701452853442662288,u0_ixs_u1_eth,71.70145285344266,5105738.308773448,2908.8474548470217,39018.38207296056,2.5628945816617865e-05,0.07455069380908111,208568.58864157042,380636.33332666487,589204.9219682353,IXS,ETH,345334.4976354034,2275567.433272739,58.32039444940721,339290.26191966515,1.0111972637815088,0.5926652783750977,0.5936284623382992
24325926,1769513963,2026-01-27 11:39:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,5123377261797323354005749,71262570889507792835,5123377.261797323354005749,71.262570889507792835,u0_ixs_u1_eth,71.2625708895078,5123377.261797323,2911.2658773235044,39329.37395590857,2.5426288278096707e-05,0.07402268545101354,207464.29096097132,379246.14349689835,586710.4344578696,IXS,ETH,344509.6729747333,2284618.0195223256,58.08935636970902,338227.1220696373,1.0069162083269942,0.591249709005475,0.5917683733665384
24326526,1769521187,2026-01-27 13:39:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,5012087682365185530170384,74176409819836709084,5012087.682365185530170384,74.176409819836709084,u0_ixs_u1_eth,74.1764098198367,5012087.682365186,2909.941038025213,37703.112331464676,2.6523009326353732e-05,0.07718039329068219,215848.97898811923,386834.8985323288,602683.8775204481,IXS,ETH,350367.6203809794,2236885.1285191253,59.32892512569473,345287.3479303685,1.034329933697944,0.6013031558924843,0.6041210739649991
24327126,1769528423,2026-01-27 15:40:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4973698300850921152602259,75208738522116372535,4973698.300850921152602259,75.208738522116372535,u0_ixs_u1_eth,75.20873852211638,4973698.300850921,2917.629194167637,37411.26051794605,2.6729919980116777e-05,0.07798799489175352,219431.2111686469,387888.75767988485,607319.9688485317,IXS,ETH,352431.0565792641,2228210.6819472737,59.55989322729206,347547.3665629092,1.0422864233517288,0.6048444383222426,0.6080752439965832
24327726,1769535659,2026-01-27 17:40:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,5002210729097608861387779,74452464814181156098,5002210.729097608861387779,74.452464814181156098,u0_ixs_u1_eth,74.45246481418116,5002210.7290976085,2933.7224012052125,37626.32165876897,2.6577139510711272e-05,0.0779699495425298,218422.86385030614,390022.1181488418,608444.9819991479,IXS,ETH,353530.2752780616,2234606.013412597,59.389435769940945,348464.2362264277,1.0442171781319523,0.6067309244989169,0.6096794159685097
24328326,1769542883,2026-01-27 19:41:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4985262605754682744782606,74905258592223469905,4985262.605754682744782606,74.905258592223469905,u0_ixs_u1_eth,74.90525859222348,4985262.605754683,2974.67678849511,37497.876381468624,2.666817688092326e-05,0.07932920675916436,222818.93407051105,395476.9280006437,618295.8620711548,IXS,ETH,358975.89386786346,2230788.6064761886,59.49106514145531,353933.38119827537,1.061123321653934,0.6160767300281894,0.6192483322750788
24328926,1769550131,2026-01-27 21:42:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4984027653031599767047160,74938312732697698921,4984027.65303159976704716,74.938312732697698921,u0_ixs_u1_eth,74.9383127326977,4984027.6530316,3013.072685243928,37488.52559051557,2.6674828744211683e-05,0.08037319787274382,225794.5831731587,400582.2407603357,626376.8239334944,IXS,ETH,363647.1797167609,2230510.4448770625,59.49848412927106,358546.514686652,1.0749919201996214,0.6240936207441855,0.627319555197223
24329526,1769557355,2026-01-27 23:42:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4984027653031599767047160,74938312732697698921,4984027.65303159976704716,74.938312732697698921,u0_ixs_u1_eth,74.9383127326977,4984027.6530316,3029.6757730881586,37488.52559051557,2.6674828744211683e-05,0.08081608239761377,227038.7905623581,402789.58947938733,629828.3800417454,IXS,ETH,365651.0032881977,2230510.4448770625,59.49848412927106,360522.2318038457,1.0809155029164677,0.627532595601641,0.6307763060855608
24330126,1769564579,2026-01-28 01:42:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4976160803330530963336966,75149066666512986108,4976160.803330530963336966,75.149066666512986108,u0_ixs_u1_eth,75.14906666651298,4976160.803330531,3008.643797097047,37428.98690364505,2.671726067751554e-05,0.08038272061283197,226096.77328383672,399997.3435786436,626094.1168624803,IXS,ETH,363353.25988680567,2228738.510249903,59.5457877603643,358304.1299769546,1.0745067365122447,0.6235891936480421,0.6268954744655867
24330726,1769571791,2026-01-28 03:43:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4973836490333689532113748,75211399464087057486,4973836.490333689532113748,75.211399464087057486,u0_ixs_u1_eth,75.21139946408705,4973836.490333689,3000.3651383545894,37411.404858424925,2.6729816850884802e-05,0.0801992106339978,225661.66095890783,398897.76034733595,624559.4213062437,IXS,ETH,362424.4494431197,2228214.9803948826,59.55977833035308,357402.165101037,1.0718728821615036,0.6219951632110771,0.6253173801832907
24331326,1769579027,2026-01-28 05:43:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4977261460833689532113749,75120203639095746715,4977261.460833689532113749,75.120203639095746715,u0_ixs_u1_eth,75.12020363909575,4977261.460833689,2997.6898843761833,37437.22314726467,2.6711382841252863e-05,0.08007244214092325,225187.07456119626,398541.48034285277,623728.554904049,IXS,ETH,361997.1504609738,2228983.7135686637,59.53923732005009,356960.3388755742,1.07044694391635,0.6212618299590073,0.6245443529193832
